GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
1500000US530330311005,530330311005,"Block Group 5, Census Tract 311, King County, Washington",378,59,10,9,2,3,10,8,24,22,22,15,23,13,33,24,11,8,23,25,69,38,37,16,48,32,28,22,3,5,35,29,0,12
1500000US530330312021,530330312021,"Block Group 1, Census Tract 312.02, King County, Washington",608,119,14,22,0,12,0,12,0,12,0,12,16,25,0,12,0,12,0,12,107,83,72,73,129,83,42,31,0,12,100,72,128,94
1500000US530330312022,530330312022,"Block Group 2, Census Tract 312.02, King County, Washington",328,66,2,3,2,3,2,3,0,12,0,12,2,4,0,12,3,5,12,20,70,61,36,37,46,37,90,57,20,23,43,58,0,12
1500000US530330312023,530330312023,"Block Group 3, Census Tract 312.02, King County, Washington",467,82,14,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,23,58,40,84,72,40,38,108,84,60,39,88,57
1500000US530330312024,530330312024,"Block Group 4, Census Tract 312.02, King County, Washington",504,97,42,39,0,12,0,12,43,65,0,12,45,69,14,22,0,12,15,24,27,24,15,23,59,70,68,46,106,72,14,22,56,65
1500000US530330312025,530330312025,"Block Group 5, Census Tract 312.02, King County, Washington",336,103,16,10,10,9,25,21,9,8,21,23,13,13,8,7,15,12,26,24,61,71,9,9,33,26,38,32,8,8,36,30,8,7
1500000US530330312041,530330312041,"Block Group 1, Census Tract 312.04, King County, Washington",354,83,16,26,14,22,0,12,12,20,0,12,36,52,0,12,41,52,10,16,10,17,15,23,59,43,68,57,13,20,30,26,30,27
1500000US530330312042,530330312042,"Block Group 2, Census Tract 312.04, King County, Washington",380,77,0,12,0,12,0,12,0,12,0,12,0,12,45,72,19,31,11,27,24,30,14,24,18,29,69,44,61,46,11,18,108,61
1500000US530330312043,530330312043,"Block Group 3, Census Tract 312.04, King County, Washington",612,124,18,30,0,12,0,12,36,39,33,50,18,28,14,22,13,19,0,12,137,82,75,92,39,44,67,57,70,59,39,40,53,41
1500000US530330312044,530330312044,"Block Group 4, Census Tract 312.04, King County, Washington",487,124,0,12,0,12,0,12,0,12,0,12,0,12,0,12,85,85,80,58,34,42,45,70,87,85,12,21,27,33,65,84,52,76
1500000US530330312045,530330312045,"Block Group 5, Census Tract 312.04, King County, Washington",474,87,0,12,0,12,0,12,0,12,19,31,0,12,0,12,17,28,0,12,58,69,16,29,83,62,56,48,90,64,68,45,67,47
1500000US530330312051,530330312051,"Block Group 1, Census Tract 312.05, King County, Washington",771,148,65,69,13,21,73,87,50,63,18,28,20,31,12,20,0,12,16,25,66,75,123,100,64,57,50,47,73,50,72,48,56,65
1500000US530330312052,530330312052,"Block Group 2, Census Tract 312.05, King County, Washington",732,167,29,34,0,12,54,63,16,25,17,30,15,26,0,12,0,12,42,46,39,42,65,63,148,104,68,44,50,44,189,107,0,12
1500000US530330312053,530330312053,"Block Group 3, Census Tract 312.05, King County, Washington",736,128,63,95,43,40,10,15,29,35,0,12,32,36,0,12,52,49,10,16,78,76,88,67,54,51,80,59,66,45,83,56,48,46
1500000US530330312061,530330312061,"Block Group 1, Census Tract 312.06, King County, Washington",457,97,18,20,0,12,0,12,49,45,50,50,26,42,0,12,28,33,37,46,41,35,36,38,53,41,46,52,44,33,29,36,0,12
1500000US530330312062,530330312062,"Block Group 2, Census Tract 312.06, King County, Washington",636,93,17,18,0,12,8,12,8,12,0,12,0,12,18,20,105,55,8,12,29,28,53,35,92,48,108,49,57,51,92,54,41,38
1500000US530330312063,530330312063,"Block Group 3, Census Tract 312.06, King County, Washington",684,100,29,25,55,52,0,12,9,13,57,49,17,20,13,16,84,62,28,27,63,57,84,60,193,79,0,12,14,20,28,33,10,16
1500000US530330313011,530330313011,"Block Group 1, Census Tract 313.01, King County, Washington",491,53,6,9,0,12,6,9,34,31,34,37,12,12,24,30,29,31,22,27,18,15,39,22,63,29,105,47,28,19,53,42,18,15
1500000US530330313012,530330313012,"Block Group 2, Census Tract 313.01, King County, Washington",496,58,36,22,0,12,13,13,41,35,29,29,13,13,23,29,41,29,11,12,24,18,45,34,31,22,42,22,66,34,28,17,53,36
1500000US530330313021,530330313021,"Block Group 1, Census Tract 313.02, King County, Washington",352,56,11,17,12,19,0,12,0,12,26,21,0,12,10,15,7,11,0,12,49,52,17,20,38,25,60,39,26,23,36,27,60,34
1500000US530330313022,530330313022,"Block Group 2, Census Tract 313.02, King County, Washington",390,79,55,51,0,12,20,32,36,29,18,20,21,16,19,21,37,39,20,22,9,14,9,16,26,24,25,25,26,24,22,19,47,51
1500000US530330313023,530330313023,"Block Group 3, Census Tract 313.02, King County, Washington",470,72,0,12,18,21,9,14,37,33,17,20,70,48,7,11,57,45,39,34,69,61,10,16,62,40,26,20,8,13,23,22,18,20
1500000US530330313024,530330313024,"Block Group 4, Census Tract 313.02, King County, Washington",447,102,40,41,41,51,32,24,40,42,23,21,15,17,16,19,6,11,7,12,63,56,80,57,39,38,8,13,0,12,37,48,0,12
1500000US530330314001,530330314001,"Block Group 1, Census Tract 314, King County, Washington",420,122,0,12,16,25,60,91,97,87,0,12,14,23,28,32,12,20,14,22,64,79,15,24,31,35,14,22,0,12,55,79,0,12
1500000US530330314002,530330314002,"Block Group 2, Census Tract 314, King County, Washington",637,169,15,25,59,73,14,24,12,19,0,12,58,72,15,24,103,96,0,12,149,91,77,66,56,46,14,23,30,35,16,24,19,32
1500000US530330314003,530330314003,"Block Group 3, Census Tract 314, King County, Washington",557,124,16,26,14,23,29,33,0,12,14,22,12,20,43,40,0,12,18,27,112,101,14,22,72,75,125,62,57,41,15,26,16,24
1500000US530330314004,530330314004,"Block Group 4, Census Tract 314, King County, Washington",468,111,49,59,75,64,0,12,14,23,15,24,65,96,11,19,28,33,0,12,0,12,86,90,31,35,38,51,17,28,27,30,12,20
1500000US530330314005,530330314005,"Block Group 5, Census Tract 314, King County, Washington",371,110,0,12,0,12,28,32,0,12,28,32,0,12,15,23,13,22,16,26,84,66,15,24,79,77,58,69,23,27,0,12,12,19
1500000US530330315011,530330315011,"Block Group 1, Census Tract 315.01, King County, Washington",395,93,41,64,0,12,13,20,0,12,0,12,17,21,0,12,28,28,9,14,0,12,56,46,122,58,20,18,0,12,35,45,54,35
1500000US530330315012,530330315012,"Block Group 2, Census Tract 315.01, King County, Washington",567,116,11,17,9,14,0,12,15,18,0,12,41,63,17,22,11,17,29,27,29,27,36,33,87,74,84,66,68,54,65,47,65,38
1500000US530330315013,530330315013,"Block Group 3, Census Tract 315.01, King County, Washington",493,108,123,90,0,12,0,12,10,16,0,12,13,19,10,16,25,39,5,9,10,17,41,29,41,35,107,78,8,13,61,57,39,36
1500000US530330315021,530330315021,"Block Group 1, Census Tract 315.02, King County, Washington",491,81,0,12,11,17,22,27,20,22,13,20,31,48,9,14,8,13,0,12,24,29,34,30,96,66,51,32,29,21,92,47,51,39
1500000US530330315022,530330315022,"Block Group 2, Census Tract 315.02, King County, Washington",481,80,19,22,9,14,18,21,37,29,0,12,27,25,36,27,26,24,36,29,35,35,38,36,59,39,51,33,25,27,47,33,18,20
1500000US530330315023,530330315023,"Block Group 3, Census Tract 315.02, King County, Washington",742,103,23,25,22,25,0,12,25,40,47,47,19,21,29,25,18,21,21,22,92,68,52,43,74,42,71,38,167,72,36,30,46,51
1500000US530330316011,530330316011,"Block Group 1, Census Tract 316.01, King County, Washington",704,75,8,13,19,21,0,12,0,12,27,23,8,13,11,17,8,12,11,18,9,14,24,23,104,37,149,59,108,58,112,50,106,55
1500000US530330316012,530330316012,"Block Group 2, Census Tract 316.01, King County, Washington",757,85,10,15,0,12,0,12,0,12,0,12,63,41,0,12,20,22,29,22,36,26,37,30,83,58,186,68,52,34,159,78,82,41
1500000US530330316013,530330316013,"Block Group 3, Census Tract 316.01, King County, Washington",503,79,26,40,0,12,9,15,9,15,0,12,8,13,36,30,0,12,67,46,38,31,27,26,105,56,85,54,19,21,25,24,49,29
1500000US530330316031,530330316031,"Block Group 1, Census Tract 316.03, King County, Washington",602,104,20,23,20,32,24,23,0,12,35,49,10,16,0,12,0,12,69,64,38,32,57,55,78,73,36,33,66,40,69,50,80,59
1500000US530330316032,530330316032,"Block Group 2, Census Tract 316.03, King County, Washington",500,100,62,88,0,12,11,18,20,23,27,44,28,47,0,12,0,12,0,12,38,47,38,47,79,58,52,43,104,64,31,32,10,16
1500000US530330316033,530330316033,"Block Group 3, Census Tract 316.03, King County, Washington",533,101,0,12,14,24,13,21,6,9,10,15,61,73,41,38,53,43,68,64,11,18,26,20,103,72,45,41,56,44,17,22,9,14
1500000US530330316034,530330316034,"Block Group 4, Census Tract 316.03, King County, Washington",506,73,9,14,0,12,0,12,0,12,0,12,12,19,9,14,0,12,0,12,0,12,13,21,67,55,31,31,66,46,136,71,163,70
1500000US530330316041,530330316041,"Block Group 1, Census Tract 316.04, King County, Washington",959,110,0,12,0,12,0,12,31,29,19,22,9,15,38,29,11,19,8,12,19,22,81,46,228,95,191,58,127,46,86,54,111,76
1500000US530330316042,530330316042,"Block Group 2, Census Tract 316.04, King County, Washington",318,70,10,16,0,12,16,25,10,16,0,12,11,18,24,37,0,12,11,16,18,20,54,40,57,47,9,15,49,48,20,24,29,17
1500000US530330316043,530330316043,"Block Group 3, Census Tract 316.04, King County, Washington",541,78,9,15,33,52,0,12,10,16,0,12,0,12,22,25,44,44,0,12,34,29,82,46,123,63,114,51,48,32,0,12,22,24
1500000US530330316051,530330316051,"Block Group 1, Census Tract 316.05, King County, Washington",452,72,33,41,0,12,9,15,0,12,10,16,8,13,11,17,0,12,0,12,62,56,69,46,15,16,77,41,55,33,45,34,58,34
1500000US530330316052,530330316052,"Block Group 2, Census Tract 316.05, King County, Washington",513,91,8,12,8,14,0,12,0,12,0,12,0,12,7,12,20,23,19,22,55,30,59,43,140,63,47,41,32,28,64,47,54,35
1500000US530330316053,530330316053,"Block Group 3, Census Tract 316.05, King County, Washington",424,86,34,40,0,12,7,11,8,12,0,12,41,48,0,12,26,28,9,13,6,11,19,19,22,21,59,42,29,24,67,42,97,53
1500000US530330317031,530330317031,"Block Group 1, Census Tract 317.03, King County, Washington",380,78,0,12,38,42,20,32,0,12,15,24,0,12,15,23,0,12,0,12,0,12,37,41,129,58,38,37,15,25,0,12,73,46
1500000US530330317032,530330317032,"Block Group 2, Census Tract 317.03, King County, Washington",514,103,15,24,12,19,0,12,0,12,0,12,51,48,0,12,0,12,12,18,95,53,0,12,48,45,111,79,26,29,58,66,86,55
1500000US530330317033,530330317033,"Block Group 3, Census Tract 317.03, King County, Washington",659,117,0,12,0,12,18,29,62,70,23,30,56,74,14,24,29,33,55,59,97,82,28,27,103,63,36,60,58,56,29,34,51,72
1500000US530330317034,530330317034,"Block Group 4, Census Tract 317.03, King County, Washington",455,102,28,31,0,12,21,38,14,23,49,78,15,23,38,42,27,31,12,19,0,12,11,19,53,41,63,52,83,88,0,12,41,32
1500000US530330317035,530330317035,"Block Group 5, Census Tract 317.03, King County, Washington",645,110,16,24,12,20,0,12,0,12,0,12,13,21,16,24,57,45,0,12,46,61,60,46,87,56,43,66,120,89,45,45,130,81
1500000US530330317041,530330317041,"Block Group 1, Census Tract 317.04, King County, Washington",388,100,0,12,7,11,0,12,0,12,23,21,0,12,7,12,0,12,19,22,13,16,76,90,21,24,27,26,95,51,69,39,31,24
1500000US530330317042,530330317042,"Block Group 2, Census Tract 317.04, King County, Washington",609,89,0,12,0,12,14,16,18,22,31,32,31,36,56,60,6,10,78,42,0,12,101,54,121,82,31,27,30,26,32,40,60,48
1500000US530330317043,530330317043,"Block Group 3, Census Tract 317.04, King County, Washington",724,122,19,22,8,12,0,12,8,11,0,12,0,12,10,15,43,38,0,12,34,35,105,52,66,41,169,114,121,57,71,44,70,45
1500000US530330317051,530330317051,"Block Group 1, Census Tract 317.05, King County, Washington",477,90,0,12,0,12,0,12,0,12,0,12,10,15,0,12,0,12,0,12,10,17,51,56,72,46,36,32,67,42,131,72,100,66
1500000US530330317052,530330317052,"Block Group 2, Census Tract 317.05, King County, Washington",329,65,13,20,0,12,0,12,0,12,0,12,0,12,20,24,11,17,0,12,12,19,71,60,41,35,53,35,64,42,12,19,32,30
1500000US530330317053,530330317053,"Block Group 3, Census Tract 317.05, King County, Washington",594,92,42,29,9,16,0,12,9,15,10,16,27,39,25,23,0,12,0,12,25,29,39,30,154,68,59,40,146,66,0,12,49,40
1500000US530330317061,530330317061,"Block Group 1, Census Tract 317.06, King County, Washington",538,109,23,36,0,12,0,12,18,30,0,12,0,12,32,50,10,17,0,12,21,33,74,56,108,88,79,77,75,52,51,46,47,49
1500000US530330317062,530330317062,"Block Group 2, Census Tract 317.06, King County, Washington",970,135,103,90,20,32,0,12,21,33,76,71,82,78,132,102,0,12,59,51,34,39,153,98,164,132,35,33,39,47,37,42,15,27
1500000US530330317063,530330317063,"Block Group 3, Census Tract 317.06, King County, Washington",504,88,0,12,0,12,0,12,29,43,0,12,0,12,0,12,0,12,0,12,0,12,98,72,52,49,167,102,34,42,59,39,65,48
1500000US530330317064,530330317064,"Block Group 4, Census Tract 317.06, King County, Washington",648,114,0,12,56,85,0,12,0,12,0,12,19,31,16,24,0,12,0,12,54,49,45,48,196,88,70,49,119,73,9,15,64,48
1500000US530330318001,530330318001,"Block Group 1, Census Tract 318, King County, Washington",662,79,8,12,0,12,0,12,0,12,7,12,12,13,30,24,26,24,6,10,5,10,59,35,80,47,143,70,133,88,101,51,52,34
1500000US530330318002,530330318002,"Block Group 2, Census Tract 318, King County, Washington",476,79,0,12,6,11,0,12,42,40,0,12,7,10,0,12,27,26,26,30,13,14,53,43,40,33,105,53,50,36,38,33,69,39
1500000US530330318003,530330318003,"Block Group 3, Census Tract 318, King County, Washington",545,65,9,14,0,12,25,23,9,14,38,30,7,11,5,9,43,40,0,12,31,33,34,26,52,44,52,33,101,73,60,39,79,45
1500000US530330319031,530330319031,"Block Group 1, Census Tract 319.03, King County, Washington",670,96,0,12,17,27,63,70,17,27,16,25,58,68,0,12,12,20,42,35,32,37,77,53,57,45,52,49,73,60,27,24,127,69
1500000US530330319032,530330319032,"Block Group 2, Census Tract 319.03, King County, Washington",706,129,28,32,26,30,58,73,0,12,16,26,0,12,17,29,29,33,0,12,10,25,120,85,33,37,81,61,112,86,86,79,90,66
1500000US530330319033,530330319033,"Block Group 3, Census Tract 319.03, King County, Washington",284,67,0,12,0,12,0,12,17,28,0,12,0,12,54,39,0,12,0,12,0,12,0,12,68,50,52,40,31,36,42,49,20,25
1500000US530330319034,530330319034,"Block Group 4, Census Tract 319.03, King County, Washington",372,93,0,12,0,12,0,12,0,12,16,26,12,19,15,26,20,33,0,12,0,12,53,53,62,52,78,71,31,34,17,27,68,50
1500000US530330319035,530330319035,"Block Group 5, Census Tract 319.03, King County, Washington",366,96,17,33,0,12,0,12,24,28,13,20,14,23,0,12,0,12,0,12,14,22,73,83,16,27,25,23,49,48,65,56,56,42
1500000US530330319041,530330319041,"Block Group 1, Census Tract 319.04, King County, Washington",623,94,25,30,10,15,11,16,8,13,0,12,5,9,35,32,34,40,24,28,35,33,70,57,56,28,92,52,45,30,58,38,115,72
1500000US530330319042,530330319042,"Block Group 2, Census Tract 319.04, King County, Washington",301,57,0,12,0,12,0,12,19,23,0,12,0,12,17,20,0,12,0,12,26,29,30,31,64,52,65,37,17,16,48,37,15,18
1500000US530330319043,530330319043,"Block Group 3, Census Tract 319.04, King County, Washington",411,87,23,33,0,12,0,12,0,12,10,16,0,12,21,23,22,36,8,13,51,35,34,43,82,46,74,51,34,28,44,45,8,14
1500000US530330319061,530330319061,"Block Group 1, Census Tract 319.06, King County, Washington",614,70,54,45,0,12,6,11,0,12,0,12,0,12,13,20,27,28,0,12,51,36,71,42,70,45,79,45,67,38,107,68,69,45
1500000US530330319062,530330319062,"Block Group 2, Census Tract 319.06, King County, Washington",821,70,13,22,10,15,0,12,8,13,19,23,0,12,52,69,15,23,27,28,10,16,110,55,77,37,105,54,11,16,123,55,241,73
1500000US530330319071,530330319071,"Block Group 1, Census Tract 319.07, King County, Washington",303,81,11,17,0,12,0,12,15,24,11,17,9,16,0,12,11,19,0,12,58,76,41,34,10,16,81,68,12,22,15,23,29,28
1500000US530330319072,530330319072,"Block Group 2, Census Tract 319.07, King County, Washington",288,87,0,12,12,21,0,12,0,12,0,12,0,12,0,12,0,12,11,18,11,17,44,40,24,30,99,65,12,20,71,70,4,9
1500000US530330319073,530330319073,"Block Group 3, Census Tract 319.07, King County, Washington",1011,153,20,33,32,39,18,22,59,74,0,12,63,95,19,22,75,67,38,28,41,35,160,118,212,101,119,91,22,24,42,35,91,57
1500000US530330319074,530330319074,"Block Group 4, Census Tract 319.07, King County, Washington",793,118,20,31,0,12,0,12,18,30,0,12,0,12,0,12,15,24,0,12,0,12,0,12,238,92,119,77,110,75,254,102,19,30
1500000US530330319075,530330319075,"Block Group 5, Census Tract 319.07, King County, Washington",378,76,26,41,0,12,0,12,10,16,35,52,0,12,0,12,25,30,0,12,21,26,25,29,42,44,30,22,71,56,48,54,45,52
1500000US530330319081,530330319081,"Block Group 1, Census Tract 319.08, King County, Washington",673,100,7,12,0,12,30,29,0,12,14,21,55,58,0,12,51,36,58,60,8,13,27,26,98,74,147,91,63,46,70,42,45,35
1500000US530330319082,530330319082,"Block Group 2, Census Tract 319.08, King County, Washington",716,125,13,20,0,12,15,22,31,27,8,13,20,23,16,25,19,21,26,33,164,81,152,77,129,70,50,42,28,31,22,30,23,37
1500000US530330319083,530330319083,"Block Group 3, Census Tract 319.08, King County, Washington",535,116,19,21,59,76,61,67,16,22,11,17,18,20,46,67,12,19,12,22,37,49,38,37,23,28,82,52,58,45,8,12,35,33
1500000US530330319091,530330319091,"Block Group 1, Census Tract 319.09, King County, Washington",712,64,5,10,18,20,18,21,42,40,0,12,13,16,15,17,27,33,41,42,50,34,98,50,129,73,71,39,73,43,53,32,59,37
1500000US530330319092,530330319092,"Block Group 2, Census Tract 319.09, King County, Washington",457,64,7,11,0,12,11,17,0,12,10,15,9,15,0,12,11,17,18,20,0,12,43,41,28,25,109,53,11,16,147,65,53,30
1500000US530330320021,530330320021,"Block Group 1, Census Tract 320.02, King County, Washington",697,93,34,31,11,18,0,12,21,23,12,19,11,16,0,12,13,22,13,19,33,32,84,64,121,75,128,77,103,51,53,36,60,33
1500000US530330320022,530330320022,"Block Group 2, Census Tract 320.02, King County, Washington",537,84,47,62,0,12,10,16,0,12,0,12,0,12,63,64,0,12,27,28,27,30,65,58,79,61,47,35,57,41,62,40,53,33
1500000US530330320031,530330320031,"Block Group 1, Census Tract 320.03, King County, Washington",625,111,10,15,27,24,9,14,0,12,0,12,0,12,31,28,10,16,9,14,18,20,89,56,99,62,65,59,109,76,42,30,107,38
1500000US530330320032,530330320032,"Block Group 2, Census Tract 320.03, King County, Washington",543,106,10,16,41,51,0,12,0,12,10,15,9,13,18,20,21,24,0,12,57,56,55,48,122,78,95,65,58,33,28,25,19,21
1500000US530330320033,530330320033,"Block Group 3, Census Tract 320.03, King County, Washington",404,85,9,15,0,12,10,16,11,17,10,16,9,14,0,12,0,12,28,46,9,14,26,25,66,62,80,47,56,34,35,24,55,44
1500000US530330320034,530330320034,"Block Group 4, Census Tract 320.03, King County, Washington",420,80,0,12,0,12,0,12,12,18,0,12,10,15,31,23,49,53,0,12,29,47,44,24,63,47,50,47,19,20,39,31,74,55
1500000US530330320051,530330320051,"Block Group 1, Census Tract 320.05, King County, Washington",295,83,0,12,0,12,0,12,0,12,0,12,22,35,33,38,0,12,0,12,48,71,57,52,52,40,15,25,39,46,29,32,0,12
1500000US530330320052,530330320052,"Block Group 2, Census Tract 320.05, King County, Washington",456,141,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,39,0,12,94,92,35,40,107,81,39,44,60,59,74,112,23,35
1500000US530330320053,530330320053,"Block Group 3, Census Tract 320.05, King County, Washington",461,121,0,12,0,12,22,33,0,12,0,12,0,12,64,61,19,32,0,12,41,48,66,66,78,68,86,89,60,58,25,40,0,12
1500000US530330320054,530330320054,"Block Group 4, Census Tract 320.05, King County, Washington",496,104,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,31,13,23,0,12,60,57,125,78,200,99,19,31,28,35,33,40
1500000US530330320055,530330320055,"Block Group 5, Census Tract 320.05, King County, Washington",559,117,0,12,0,12,0,12,39,45,0,12,18,29,16,26,23,36,56,40,0,12,44,50,115,79,188,114,0,12,24,37,36,40
1500000US530330320056,530330320056,"Block Group 6, Census Tract 320.05, King County, Washington",253,72,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,26,0,12,37,43,54,52,36,34,28,32,29,34,53,48
1500000US530330320061,530330320061,"Block Group 1, Census Tract 320.06, King County, Washington",458,70,8,12,0,12,9,14,14,17,29,25,16,19,0,12,10,15,0,12,19,23,35,28,162,63,41,41,46,35,37,39,32,27
1500000US530330320062,530330320062,"Block Group 2, Census Tract 320.06, King County, Washington",880,91,18,22,10,15,0,12,17,19,29,26,11,16,49,37,60,43,49,41,100,61,118,71,86,43,168,85,34,29,104,49,27,21
1500000US530330320063,530330320063,"Block Group 3, Census Tract 320.06, King County, Washington",647,95,61,66,10,17,0,12,8,14,14,21,29,46,26,40,5,8,11,18,48,35,28,25,43,29,61,46,75,38,51,34,177,53
1500000US530330320071,530330320071,"Block Group 1, Census Tract 320.07, King County, Washington",388,94,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,35,0,12,11,18,50,53,41,35,10,16,79,43,94,76,80,47
1500000US530330320072,530330320072,"Block Group 2, Census Tract 320.07, King County, Washington",546,81,12,18,0,12,0,12,0,12,0,12,0,12,19,21,0,12,10,17,27,23,36,31,101,77,139,72,26,29,57,38,119,46
1500000US530330320073,530330320073,"Block Group 3, Census Tract 320.07, King County, Washington",373,81,10,16,0,12,17,20,60,45,14,21,0,12,0,12,29,34,15,24,53,38,61,64,23,21,16,19,60,43,15,22,0,12
1500000US530330320081,530330320081,"Block Group 1, Census Tract 320.08, King County, Washington",572,91,0,12,0,12,0,12,34,26,0,12,0,12,13,20,9,14,0,12,11,17,80,47,153,91,50,39,49,35,98,45,75,38
1500000US530330320082,530330320082,"Block Group 2, Census Tract 320.08, King County, Washington",645,104,0,12,22,26,45,59,11,16,10,16,0,12,8,13,58,64,0,12,58,52,91,55,127,53,81,53,42,29,62,40,30,29
1500000US530330320083,530330320083,"Block Group 3, Census Tract 320.08, King County, Washington",366,63,0,12,19,20,0,12,0,12,11,17,10,15,0,12,0,12,0,12,0,12,40,31,98,49,54,36,57,42,77,46,0,12
1500000US530330320101,530330320101,"Block Group 1, Census Tract 320.10, King County, Washington",559,94,18,31,51,46,86,81,34,36,10,17,0,12,12,22,0,12,0,12,21,25,65,57,145,94,32,36,12,19,39,40,34,37
1500000US530330320102,530330320102,"Block Group 2, Census Tract 320.10, King County, Washington",452,69,0,12,8,15,0,12,0,12,0,12,14,22,17,26,0,12,0,12,16,24,12,19,46,37,81,58,132,68,60,45,66,53
1500000US530330320103,530330320103,"Block Group 3, Census Tract 320.10, King County, Washington",477,96,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,21,32,107,79,131,73,145,76,64,51
